participant_id,AET1,AET2,AET3,AET4,CLA1,CLA2,CLA3,CLA4,ALU1,ALU2,ALU3,ALU4,RDG1,RDG2,RDG3,RDG4,WHC1,WHC2,WHC3,WHC4,CEJ1,CEJ2,CEJ3,CEJ4,AISE1,AISE2,AISE3,AISE4,PEC1,PEC2,PEC3,PEC4,PI1,PI2,PI3,PI4,SD1,SD2,SD3,SD4,AET,CLA,ALU,RDG,WHC,CEJ,AI_Readiness_Total,ai_self_efficacy,prompt_engineering_confidence,political_interest,social_desirability,general_cognitive_ability,prior_coding_experience_years,programming_self_efficacy,coding_knowledge_test,coding_accuracy,debugging_score,code_quality_rating,coding_efficiency,coding_performance_task
329,2.0,2.0,3.0,3.0,3.0,2.0,3.0,2.0,2.0,3.0,1.0,2.0,1.0,1.0,2.0,1.0,2.0,4.0,4.0,1.0,5.0,3.0,5.0,3.0,5.0,3.0,5.0,3.0,3.0,5.0,5.0,3.0,4.0,3.0,4.0,3.0,2.0,3.0,1.0,2.0,2.5,2.5,2.0,1.25,2.75,4.0,2.5,4.0,4.0,3.5,2.0,0.6107119972353694,3.0,0.409538946053082,1.7078611446950063,0.4790384135732793,1.3525596606370143,0.6473638159105526,0.8159469698045886,0.335669188716717
330,5.0,5.0,3.0,4.0,3.0,1.0,3.0,2.0,,2.0,,3.0,3.0,4.0,3.0,2.0,4.0,3.0,2.0,4.0,3.0,4.0,3.0,,5.0,5.0,4.0,5.0,4.0,2.0,2.0,2.0,3.0,3.0,4.0,2.0,4.0,4.0,2.0,4.0,4.25,2.25,2.5,3.0,3.25,3.3333333333333335,3.097222222222222,4.75,2.5,3.0,3.5,-0.2404880791552749,0.9,-0.018224772073769387,-1.1437829925163119,-0.9399283001050581,-2.0287729982215734,-0.22827529822349152,-0.05935508234292997,-0.609536092726729
331,1.0,1.0,2.0,,2.0,1.0,1.0,2.0,4.0,3.0,4.0,,1.0,1.0,1.0,1.0,1.0,3.0,3.0,1.0,3.0,4.0,1.0,1.0,2.0,1.0,3.0,2.0,2.0,3.0,1.0,4.0,1.0,4.0,3.0,2.0,4.0,4.0,4.0,4.0,1.3333333333333333,1.5,3.6666666666666665,1.0,2.0,2.25,1.9583333333333333,2.0,2.5,2.5,4.0,-0.2775918538005795,3.8,-0.6328207914677721,-0.8118340784900521,-1.3417768009070106,-0.7630147806829608,-1.6041259058222626,-0.2950616851504295,-0.7722161578632124
332,3.0,2.0,3.0,4.0,5.0,2.0,2.0,3.0,3.0,2.0,3.0,1.0,1.0,3.0,2.0,2.0,2.0,3.0,3.0,5.0,3.0,2.0,2.0,2.0,3.0,3.0,2.0,1.0,2.0,1.0,3.0,,4.0,2.0,2.0,4.0,1.0,2.0,2.0,2.0,3.0,3.0,2.25,2.0,3.25,2.25,2.625,2.25,2.0,3.0,1.75,0.0007079778343392996,4.9,0.006115608472599692,0.3489053060498874,0.3329893174616132,0.6183110524007197,0.380498220137036,0.9081257960753156,0.6784675377223925
333,1.0,1.0,1.0,1.0,1.0,1.0,1.0,2.0,4.0,2.0,2.0,1.0,2.0,2.0,1.0,2.0,1.0,,1.0,3.0,1.0,1.0,2.0,1.0,1.0,1.0,1.0,1.0,3.0,1.0,3.0,1.0,2.0,2.0,2.0,4.0,1.0,1.0,,3.0,1.0,1.25,2.25,1.75,1.6666666666666667,1.25,1.527777777777778,1.0,2.0,2.5,1.6666666666666667,-1.984419144912667,2.6,-2.7099555200897214,-1.8755620012904646,-1.134560992175519,-2.435358610333336,-1.9775692242775282,-2.5290253193194725,-2.0984089992523756
334,3.0,1.0,1.0,2.0,1.0,1.0,2.0,2.0,1.0,1.0,1.0,1.0,4.0,2.0,3.0,2.0,1.0,2.0,,1.0,1.0,1.0,2.0,1.0,4.0,2.0,,2.0,3.0,3.0,1.0,2.0,1.0,3.0,4.0,3.0,4.0,4.0,5.0,5.0,1.75,1.5,1.0,2.75,1.3333333333333333,1.25,1.5972222222222223,2.6666666666666665,2.25,2.75,4.5,0.6657382389257764,2.6,-0.43622417426282,0.45214225617914877,-1.0674051443811148,-0.0935735209109155,-0.47843401393336904,-2.1032883239977647,-1.0483074524006468
335,4.0,3.0,4.0,3.0,,2.0,3.0,3.0,1.0,3.0,2.0,3.0,5.0,5.0,4.0,5.0,2.0,1.0,4.0,3.0,2.0,2.0,2.0,3.0,3.0,4.0,5.0,2.0,3.0,3.0,3.0,3.0,2.0,4.0,3.0,4.0,4.0,5.0,4.0,4.0,3.5,2.6666666666666665,2.25,4.75,2.5,2.25,2.9861111111111107,3.5,3.0,3.25,4.25,1.070763422624183,7.1,0.433441196820561,1.4245904061539412,1.6926988969923502,1.1920978296074127,0.9595591450306854,1.664804824694629,1.6375315347630615
336,3.0,3.0,2.0,2.0,2.0,1.0,1.0,1.0,4.0,,3.0,3.0,5.0,2.0,3.0,,3.0,3.0,2.0,4.0,1.0,1.0,3.0,1.0,,1.0,1.0,2.0,,1.0,2.0,1.0,,4.0,5.0,4.0,1.0,2.0,,1.0,2.5,1.25,3.3333333333333335,3.3333333333333335,3.0,1.5,2.486111111111111,1.3333333333333333,1.3333333333333333,4.333333333333333,1.3333333333333333,-0.6400836820468838,5.7,-0.9794540489922533,-0.6371675860462919,-0.4849721684161473,-0.8359453355684945,-1.1289664961438357,-0.0956712189318095,-0.7377437768919971
337,3.0,2.0,1.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,3.0,1.0,1.0,1.0,2.0,3.0,4.0,3.0,,4.0,1.0,4.0,1.0,2.0,2.0,1.0,3.0,3.0,3.0,3.0,1.0,2.0,2.0,3.0,3.0,5.0,5.0,3.0,2.0,1.0,1.0,1.5,3.0,3.0,1.9166666666666667,1.5,3.0,2.0,4.0,-0.734348672420526,2.9,-0.6822476457067982,-0.6394824815120056,-1.1371469786801884,-1.52808754731108,-1.1295974285737183,-1.4100576798603153,-1.3318112055114542
338,,2.0,4.0,1.0,3.0,2.0,1.0,3.0,3.0,4.0,3.0,4.0,4.0,4.0,5.0,4.0,3.0,3.0,2.0,2.0,3.0,5.0,2.0,5.0,2.0,4.0,4.0,3.0,4.0,2.0,3.0,1.0,,2.0,4.0,3.0,1.0,1.0,1.0,1.0,2.3333333333333335,2.25,3.5,4.25,2.5,3.75,3.0972222222222228,3.25,2.5,3.0,1.0,0.31702195161534563,3.7,-0.7949726512448207,0.4635975375200768,0.6908872602221185,-0.4451662192232729,0.49571815303299016,0.3902509789359018,0.666153265515218
339,2.0,3.0,4.0,1.0,4.0,,2.0,3.0,3.0,2.0,2.0,5.0,1.0,3.0,2.0,2.0,2.0,5.0,4.0,5.0,3.0,4.0,4.0,2.0,3.0,2.0,3.0,4.0,5.0,4.0,3.0,3.0,4.0,5.0,3.0,4.0,3.0,5.0,4.0,5.0,2.5,3.0,3.0,2.0,4.0,3.25,2.9583333333333335,3.0,3.75,4.0,4.25,-1.8579194544847164,0.8,-0.25173849911709767,-0.12763918040511182,-1.2191485962658282,-0.47066654856267465,-2.1754286457599132,-0.7748861639238982,-1.5540743506770416
340,5.0,5.0,3.0,5.0,4.0,5.0,4.0,4.0,5.0,3.0,5.0,5.0,5.0,4.0,5.0,4.0,2.0,3.0,3.0,4.0,5.0,3.0,3.0,5.0,4.0,3.0,3.0,5.0,5.0,3.0,3.0,,2.0,2.0,2.0,1.0,3.0,2.0,5.0,2.0,4.5,4.25,4.5,4.5,3.0,4.0,4.125,3.75,3.6666666666666665,1.75,3.0,0.8907963843731294,1.4,0.19866949376270607,-0.4306533672724521,0.7171032698638263,0.7378298969643119,0.18710494535383354,0.6019373885635799,0.4174319491874421
341,2.0,4.0,2.0,5.0,3.0,3.0,4.0,4.0,2.0,3.0,1.0,3.0,3.0,2.0,1.0,3.0,3.0,4.0,1.0,2.0,1.0,1.0,1.0,1.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,1.0,1.0,1.0,1.0,1.0,3.0,2.0,2.0,2.0,3.25,3.5,2.25,2.25,2.5,1.0,2.4583333333333335,2.0,1.75,1.0,2.25,-0.39864771771120194,3.1,-1.5331876868850114,-1.6558058100258668,-1.6930170496267347,-0.9294591821609989,-0.21610306988842867,-0.3040128006789902,-1.0184417542829767
342,4.0,3.0,4.0,2.0,2.0,2.0,1.0,1.0,1.0,1.0,1.0,2.0,2.0,1.0,2.0,1.0,2.0,2.0,2.0,1.0,1.0,1.0,1.0,2.0,,2.0,3.0,1.0,1.0,2.0,2.0,2.0,4.0,3.0,4.0,,3.0,2.0,2.0,3.0,3.25,1.5,1.25,1.5,1.75,1.25,1.75,2.0,1.75,3.6666666666666665,2.5,-0.6971660831833567,2.4,0.22089549473376008,-0.6880970552253347,-0.6407164716708091,-0.6552158577341646,-1.4121776727336801,-1.1134695167463526,-1.3624763621019145
343,5.0,3.0,4.0,3.0,5.0,5.0,5.0,5.0,3.0,3.0,1.0,3.0,4.0,5.0,4.0,,3.0,2.0,5.0,4.0,5.0,5.0,5.0,4.0,3.0,3.0,5.0,4.0,5.0,3.0,3.0,5.0,4.0,,5.0,3.0,3.0,4.0,3.0,2.0,3.75,5.0,2.5,4.333333333333333,3.5,4.75,3.972222222222222,3.75,4.0,4.0,3.0,0.9786203574712076,4.0,,1.6664512388533554,1.7792341559435434,1.6530156165106367,0.8678777604009039,1.5172284946277605,1.955443258635936
344,5.0,5.0,5.0,4.0,5.0,5.0,4.0,5.0,5.0,4.0,3.0,5.0,5.0,5.0,5.0,5.0,4.0,3.0,4.0,4.0,4.0,4.0,3.0,5.0,5.0,5.0,5.0,5.0,3.0,1.0,4.0,3.0,1.0,2.0,1.0,1.0,5.0,5.0,5.0,5.0,4.75,4.75,4.25,5.0,3.75,4.0,4.416666666666667,5.0,2.75,1.25,5.0,1.4882572242520997,1.8,-0.37045897818382983,1.4511483302108403,1.930737846060943,0.99225338884847,1.2491273645955132,1.4399153111612806,1.6294721431634729
345,,3.0,2.0,2.0,2.0,,2.0,3.0,3.0,4.0,4.0,3.0,5.0,4.0,4.0,3.0,5.0,3.0,3.0,3.0,5.0,5.0,5.0,5.0,1.0,1.0,2.0,2.0,3.0,4.0,3.0,2.0,3.0,4.0,5.0,3.0,2.0,4.0,4.0,3.0,2.3333333333333335,2.3333333333333335,3.5,4.0,3.5,5.0,3.4444444444444446,1.5,3.0,3.75,3.25,-0.10105763320953605,2.4,0.28459013383582,-0.5828169457428984,-0.48627025451345446,0.0019529479133118847,-0.4322195466504652,-0.31150522787993035,-0.12718597664501524
346,4.0,4.0,4.0,4.0,3.0,2.0,4.0,4.0,3.0,3.0,,3.0,5.0,3.0,5.0,5.0,3.0,3.0,,,5.0,5.0,5.0,5.0,3.0,4.0,4.0,4.0,3.0,5.0,5.0,4.0,3.0,2.0,3.0,3.0,4.0,3.0,3.0,2.0,4.0,3.25,3.0,4.5,3.0,5.0,3.7916666666666665,3.75,4.25,2.75,3.0,1.6856807178781628,2.3,1.4237876395887064,0.4999934409295373,0.27057755202303757,1.5686738914482723,1.5044523626897075,0.5583231776177502,1.3196932350960189
347,3.0,3.0,3.0,5.0,3.0,3.0,1.0,3.0,5.0,5.0,5.0,2.0,4.0,4.0,3.0,2.0,1.0,1.0,2.0,3.0,3.0,2.0,5.0,3.0,2.0,2.0,1.0,1.0,2.0,3.0,3.0,2.0,2.0,3.0,2.0,3.0,2.0,3.0,3.0,1.0,3.5,2.5,4.25,3.25,1.75,3.25,3.0833333333333335,1.5,2.5,2.5,2.25,-0.548150275606652,2.0,1.0819619866075603,-0.6012622089971652,1.0083571780443092,0.08657298109469155,0.971226473867114,1.1389056830249737,0.6971359218121251
348,2.0,1.0,1.0,1.0,1.0,2.0,1.0,1.0,3.0,1.0,4.0,4.0,3.0,1.0,3.0,2.0,4.0,3.0,5.0,4.0,2.0,2.0,2.0,1.0,2.0,1.0,1.0,2.0,1.0,2.0,2.0,2.0,2.0,2.0,1.0,2.0,1.0,2.0,3.0,1.0,1.25,1.25,3.0,2.25,4.0,1.75,2.25,1.5,1.75,1.75,1.75,0.7258558303921547,3.1,-0.24505016332847535,1.067759514096397,-0.5747332819517269,-1.18511799407428,-0.03459748268258312,-0.5879068012648049,-0.6510992127425552
349,2.0,3.0,3.0,1.0,3.0,3.0,3.0,4.0,3.0,,4.0,4.0,3.0,5.0,1.0,3.0,5.0,5.0,5.0,5.0,4.0,3.0,5.0,5.0,3.0,4.0,2.0,3.0,2.0,2.0,2.0,4.0,4.0,4.0,4.0,4.0,4.0,1.0,4.0,2.0,2.25,3.25,3.6666666666666665,3.0,5.0,4.25,3.569444444444444,3.0,2.5,4.0,2.75,-0.9328670870806715,6.9,1.130121429716496,-0.14894627938086613,-0.1869674036380819,-0.10831839590659263,0.4621590810959555,0.39353154369403953,0.24297196614292005
350,1.0,1.0,1.0,1.0,1.0,3.0,3.0,2.0,2.0,,2.0,4.0,4.0,3.0,1.0,1.0,,3.0,2.0,3.0,2.0,2.0,3.0,2.0,1.0,1.0,2.0,2.0,1.0,2.0,2.0,2.0,3.0,4.0,4.0,5.0,5.0,4.0,3.0,3.0,1.0,2.25,2.6666666666666665,2.25,2.6666666666666665,2.25,2.1805555555555554,1.5,1.75,4.0,3.75,1.8137896576485975,1.5,-1.5160243725654228,-0.50514974679665,0.03964722947594484,-0.8568552324186438,-1.2566464663464865,-0.9445841290574271,-0.32304558293686503
351,3.0,3.0,4.0,3.0,2.0,5.0,5.0,3.0,2.0,3.0,4.0,2.0,4.0,3.0,3.0,3.0,2.0,2.0,4.0,1.0,2.0,4.0,5.0,3.0,4.0,3.0,3.0,4.0,4.0,3.0,3.0,2.0,,3.0,4.0,2.0,2.0,2.0,3.0,2.0,3.25,3.75,2.75,3.25,2.25,3.5,3.125,3.5,3.0,3.0,2.25,0.38199735972380855,3.5,-0.7845886796068833,0.6916272122271577,-0.08389098624209523,-0.3800685268382635,-0.8840361398399866,-0.6337106349543035,-0.35583415562894916
352,1.0,1.0,2.0,2.0,1.0,2.0,4.0,1.0,3.0,1.0,4.0,2.0,1.0,1.0,1.0,2.0,2.0,4.0,4.0,3.0,3.0,1.0,4.0,3.0,3.0,3.0,3.0,3.0,1.0,1.0,,2.0,2.0,3.0,2.0,1.0,1.0,1.0,1.0,1.0,1.5,2.0,2.5,1.25,3.25,2.75,2.2083333333333335,3.0,1.3333333333333333,2.0,1.0,-0.4277562325901481,1.8,-0.5332374956930297,0.051900310467767496,-0.305471551571459,0.000905204800684042,0.03765513858709675,-0.01020420731685958,-0.06874191629439916
353,4.0,2.0,1.0,1.0,1.0,1.0,2.0,2.0,3.0,1.0,1.0,,2.0,2.0,4.0,2.0,1.0,2.0,4.0,1.0,3.0,2.0,3.0,4.0,2.0,1.0,,2.0,1.0,4.0,2.0,1.0,3.0,2.0,3.0,1.0,1.0,2.0,3.0,,2.0,1.5,1.6666666666666667,2.5,2.0,3.0,2.111111111111111,1.6666666666666667,2.0,2.25,2.0,0.1683243218843672,4.6,0.9062576509253548,-0.447220958783385,-1.7927681250329746,0.10005701572674632,-0.8333499307200651,-1.0770532412166158,-0.9841561716368804
354,5.0,5.0,4.0,3.0,4.0,5.0,5.0,3.0,2.0,3.0,2.0,1.0,1.0,4.0,,2.0,3.0,4.0,1.0,3.0,2.0,3.0,4.0,4.0,3.0,2.0,1.0,1.0,3.0,3.0,4.0,4.0,1.0,2.0,1.0,2.0,4.0,3.0,5.0,2.0,4.25,4.25,2.0,2.3333333333333335,2.75,3.25,3.1388888888888893,1.75,3.5,1.5,3.5,-0.5388035361056431,5.8,0.3201150447695355,0.544010178007458,1.5581898980170135,-0.6904273319549971,-0.2909022085985759,0.05558171375382827,0.09602016800143912
355,2.0,2.0,2.0,3.0,2.0,4.0,4.0,3.0,1.0,2.0,1.0,2.0,1.0,2.0,3.0,5.0,2.0,4.0,4.0,3.0,4.0,3.0,4.0,3.0,2.0,1.0,2.0,2.0,4.0,2.0,1.0,3.0,1.0,2.0,3.0,2.0,4.0,4.0,3.0,3.0,2.25,3.25,1.5,2.75,3.25,3.5,2.75,1.75,2.5,2.0,3.5,-0.17281620303469122,1.0,-1.0321698250670315,-0.12487029975750588,0.35352404996994047,-0.4005387604570944,-0.3160160693353148,-0.28118773415495085,0.258875906594615
356,4.0,3.0,4.0,5.0,2.0,4.0,2.0,1.0,,3.0,2.0,3.0,3.0,5.0,3.0,4.0,4.0,2.0,4.0,2.0,3.0,5.0,3.0,4.0,2.0,,2.0,4.0,3.0,2.0,1.0,1.0,3.0,2.0,3.0,3.0,1.0,1.0,1.0,,4.0,2.25,2.6666666666666665,3.75,3.0,3.75,3.2361111111111107,2.6666666666666665,1.75,2.75,1.0,-0.2842160200610103,3.7,0.025604040725970535,-1.5033393804198532,0.7256623039978872,0.560784266056827,0.5505732622954858,-0.3999298252360289,0.9315199599889228
357,1.0,1.0,2.0,1.0,1.0,1.0,1.0,1.0,4.0,2.0,3.0,3.0,2.0,2.0,3.0,1.0,2.0,3.0,4.0,4.0,2.0,3.0,1.0,1.0,1.0,2.0,2.0,1.0,1.0,1.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.25,1.0,3.0,2.0,3.25,1.75,2.0416666666666665,1.5,1.25,1.0,1.0,-1.497414495571281,1.5,-0.9368113896104125,-2.315836801343795,-1.3186016112545575,-2.250551529039459,-1.8352281636736005,-1.2356037560033148,-2.188773200856435
358,,1.0,1.0,1.0,4.0,3.0,4.0,5.0,5.0,4.0,1.0,4.0,3.0,3.0,3.0,3.0,1.0,2.0,,2.0,1.0,2.0,1.0,2.0,4.0,2.0,3.0,3.0,1.0,2.0,2.0,2.0,4.0,3.0,2.0,3.0,3.0,1.0,2.0,2.0,1.0,4.0,3.5,3.0,1.6666666666666667,1.5,2.444444444444444,3.0,1.75,3.0,2.0,-1.3400610977322143,1.2,-1.0643416413462832,-0.6487809607786942,-1.0428832188335826,-0.5736768627243922,0.38908227998793793,-0.8534160287284412,-0.3403917846792566
359,2.0,3.0,4.0,3.0,2.0,1.0,2.0,1.0,2.0,,2.0,2.0,1.0,4.0,2.0,5.0,1.0,2.0,3.0,4.0,1.0,2.0,2.0,4.0,1.0,2.0,1.0,2.0,3.0,1.0,2.0,1.0,1.0,3.0,2.0,2.0,2.0,2.0,1.0,1.0,3.0,1.5,2.0,3.0,2.5,2.25,2.375,1.5,1.75,2.0,1.5,0.8169726365154467,7.4,-0.8714524820880829,0.2748812876208076,-0.22955374677115606,-0.46923979670791616,-0.06996206004012484,-0.5880677549192507,0.06817611734803254
360,,4.0,1.0,4.0,3.0,5.0,2.0,,5.0,3.0,5.0,3.0,3.0,2.0,2.0,1.0,2.0,3.0,1.0,1.0,4.0,3.0,3.0,4.0,3.0,1.0,3.0,3.0,5.0,2.0,3.0,5.0,4.0,2.0,2.0,3.0,2.0,1.0,4.0,2.0,3.0,3.3333333333333335,4.0,2.0,1.75,3.5,2.930555555555556,2.5,3.75,2.75,2.25,0.9777830828152061,3.0,0.1775978466420263,-0.5071043409889477,0.571622568489672,-0.6324490924041374,-1.3342545807398614,-0.047656645788549126,-0.17247679334900382
361,4.0,4.0,3.0,2.0,3.0,3.0,3.0,3.0,4.0,,4.0,4.0,5.0,1.0,5.0,3.0,3.0,2.0,1.0,2.0,3.0,2.0,2.0,,4.0,3.0,3.0,3.0,3.0,4.0,3.0,4.0,4.0,4.0,3.0,4.0,3.0,2.0,3.0,5.0,3.25,3.0,4.0,3.5,2.0,2.3333333333333335,3.013888888888889,3.25,3.5,3.75,3.25,-1.5026706818727922,1.5,1.510042697674889,-0.6770132080198432,0.9732286131842802,0.16453461326264243,0.30902359311581395,-0.34390200891445283,0.060829620870751895
362,2.0,5.0,4.0,3.0,2.0,2.0,3.0,3.0,4.0,,3.0,4.0,1.0,2.0,4.0,3.0,4.0,2.0,4.0,2.0,3.0,2.0,2.0,2.0,1.0,1.0,1.0,2.0,1.0,1.0,1.0,1.0,2.0,3.0,,2.0,2.0,5.0,3.0,2.0,3.5,2.5,3.6666666666666665,2.5,3.0,2.25,2.9027777777777772,1.25,1.0,2.3333333333333335,3.0,0.2961178212539225,2.3,-1.3946819223530424,0.1918812995290974,-1.4314862154568968,-1.2787438380458362,-0.37195331209642707,-0.12287515000174726,-1.1317539477906973
363,3.0,4.0,3.0,2.0,2.0,1.0,1.0,1.0,4.0,4.0,3.0,2.0,2.0,3.0,3.0,1.0,4.0,4.0,3.0,3.0,2.0,2.0,3.0,1.0,2.0,3.0,5.0,4.0,3.0,3.0,1.0,3.0,5.0,5.0,5.0,5.0,3.0,4.0,4.0,3.0,3.0,1.25,3.25,2.25,3.5,2.0,2.5416666666666665,3.5,2.5,5.0,3.5,0.6649338347806248,3.1,-0.9379936543834971,-0.559213256946619,0.7768540859810135,0.36701089981785734,-0.6191512406702544,-0.4703634636998383,-0.46137361227216195
364,5.0,4.0,5.0,,5.0,5.0,5.0,5.0,3.0,3.0,3.0,2.0,4.0,5.0,1.0,3.0,1.0,2.0,4.0,5.0,4.0,,5.0,3.0,3.0,3.0,2.0,2.0,5.0,2.0,5.0,3.0,3.0,5.0,5.0,1.0,4.0,5.0,5.0,5.0,4.666666666666667,5.0,2.75,3.25,3.0,4.0,3.777777777777778,2.5,3.75,3.5,4.75,1.3305657384608949,2.5,0.8715152109359621,-0.05472153019234209,0.6734484733150569,1.504786428221097,0.409408964007482,,1.416153067345175
365,3.0,3.0,3.0,5.0,5.0,5.0,5.0,5.0,4.0,2.0,4.0,4.0,4.0,3.0,3.0,3.0,4.0,4.0,4.0,4.0,,,2.0,3.0,5.0,3.0,2.0,5.0,4.0,2.0,3.0,2.0,3.0,2.0,4.0,3.0,5.0,3.0,5.0,2.0,3.5,5.0,3.5,3.25,4.0,2.5,3.625,3.75,2.75,3.0,3.75,-0.47420326226982074,14.2,1.2291239637898579,0.5303954076047921,0.8733918233629966,0.8629866519894045,2.382765472248626,,1.331013780906736
366,1.0,3.0,2.0,1.0,1.0,5.0,4.0,1.0,2.0,2.0,2.0,3.0,2.0,1.0,1.0,2.0,5.0,2.0,3.0,4.0,2.0,1.0,3.0,4.0,2.0,3.0,3.0,4.0,1.0,3.0,2.0,,1.0,1.0,1.0,1.0,2.0,4.0,4.0,2.0,1.75,2.75,2.25,1.5,3.5,2.5,2.375,3.0,2.0,1.0,3.0,0.7256249280045699,2.1,0.10514198606180715,0.2539862366267006,-1.0571652599111179,0.7987621514874367,0.4521931120813387,-0.42457605844398705,-0.2907320788657613
367,,3.0,5.0,3.0,,1.0,3.0,2.0,2.0,3.0,4.0,4.0,2.0,2.0,3.0,1.0,4.0,5.0,3.0,3.0,4.0,4.0,2.0,3.0,1.0,1.0,2.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,2.0,2.0,3.0,4.0,3.0,4.0,3.6666666666666665,2.0,3.25,2.0,3.75,3.25,2.9861111111111107,1.5,1.0,1.5,3.5,-0.29317390388103076,2.0,-0.5351907309031605,0.3408273815763239,0.7960779992155014,0.38028051048594913,-0.14271989133101257,-0.6668977339436373,0.09966756561603932
368,3.0,4.0,4.0,3.0,1.0,1.0,2.0,2.0,3.0,3.0,2.0,2.0,4.0,3.0,3.0,3.0,2.0,3.0,1.0,3.0,5.0,2.0,2.0,3.0,2.0,,2.0,1.0,1.0,1.0,1.0,3.0,2.0,4.0,5.0,4.0,3.0,3.0,3.0,3.0,3.5,1.5,2.5,3.25,2.25,3.0,2.6666666666666665,1.6666666666666667,1.5,3.75,3.0,0.6721171729273591,3.2,0.579131474001271,-0.8330449771091745,-0.050377351011553065,-0.08196510227519718,-0.541484691652164,-0.770739150016415,-0.4254651286649214
369,3.0,,3.0,5.0,1.0,,3.0,5.0,3.0,2.0,3.0,3.0,4.0,3.0,3.0,2.0,4.0,3.0,3.0,3.0,3.0,4.0,3.0,3.0,1.0,2.0,3.0,2.0,4.0,1.0,3.0,4.0,3.0,4.0,4.0,3.0,3.0,2.0,4.0,3.0,3.6666666666666665,3.0,2.75,3.0,3.25,3.25,3.1527777777777772,2.0,3.0,3.5,3.0,1.1144108829553543,3.6,-0.5706157160833752,-0.24702851697646092,0.6007454202063195,0.2166327988473961,0.22447766106952335,0.8456864249930506,-0.06917091668816222
370,4.0,3.0,3.0,3.0,1.0,1.0,2.0,2.0,4.0,3.0,2.0,1.0,3.0,3.0,1.0,1.0,3.0,5.0,2.0,5.0,3.0,2.0,,2.0,3.0,3.0,1.0,2.0,1.0,1.0,4.0,2.0,1.0,3.0,1.0,1.0,2.0,3.0,3.0,2.0,3.25,1.5,2.5,2.0,3.75,2.3333333333333335,2.555555555555556,2.25,2.0,1.5,2.5,1.0468578420941772,3.1,-0.020329344229899533,-0.24488357810380848,0.2320071159148073,1.5824419621032961,0.055760307658895336,-0.42316753468881013,0.43568349725246447
371,5.0,4.0,5.0,5.0,2.0,3.0,3.0,,5.0,5.0,5.0,5.0,4.0,5.0,2.0,,3.0,4.0,3.0,2.0,3.0,4.0,3.0,2.0,3.0,4.0,4.0,4.0,4.0,3.0,2.0,2.0,3.0,2.0,3.0,2.0,4.0,,1.0,3.0,4.75,2.6666666666666665,5.0,3.6666666666666665,3.0,3.0,3.6805555555555554,3.75,2.75,2.5,2.6666666666666665,0.4061220059385169,1.8,0.15490558446341543,-0.04138921522175408,0.4520707297035669,-0.7122261256358855,-0.20162110341065392,-0.00386448988253969,0.1800429214334522
372,3.0,3.0,2.0,2.0,3.0,2.0,2.0,3.0,5.0,3.0,3.0,,5.0,3.0,2.0,3.0,4.0,4.0,4.0,3.0,4.0,3.0,5.0,5.0,3.0,3.0,4.0,2.0,4.0,2.0,1.0,3.0,5.0,5.0,2.0,5.0,2.0,1.0,2.0,1.0,2.5,2.5,3.6666666666666665,3.25,3.75,4.25,3.319444444444444,3.0,2.5,4.25,1.5,-0.36825777788750386,1.8,0.17160467051679154,-0.5867271958963255,-0.015434251870537386,-0.6712446141159666,,-0.42855559507762525,0.02592286936997639
373,2.0,3.0,1.0,3.0,2.0,2.0,3.0,2.0,1.0,2.0,2.0,1.0,5.0,5.0,4.0,2.0,4.0,4.0,3.0,5.0,2.0,4.0,4.0,2.0,3.0,3.0,2.0,4.0,3.0,2.0,3.0,4.0,1.0,3.0,2.0,4.0,5.0,5.0,5.0,5.0,2.25,2.25,1.5,4.0,4.0,3.0,2.8333333333333335,3.0,3.0,2.5,5.0,-1.4534719261950328,2.6,-1.3545029253748049,0.45569900665409574,0.123562170269798,0.5000116829922867,-1.2112280670059292,-0.23542836757171906,-0.3149749829857376
374,2.0,2.0,,2.0,1.0,1.0,2.0,1.0,2.0,4.0,2.0,3.0,1.0,2.0,2.0,2.0,3.0,3.0,4.0,5.0,5.0,3.0,5.0,4.0,2.0,2.0,4.0,2.0,3.0,1.0,1.0,2.0,4.0,5.0,4.0,5.0,1.0,2.0,1.0,1.0,2.0,1.25,2.75,1.75,3.75,4.25,2.625,2.5,1.75,4.5,1.25,0.23729053506522835,4.4,0.6239808247928956,0.04487070955881296,-0.8622082336585377,0.2553225530140584,-0.9087712485842333,0.8038000372896084,-0.4101090260424629
375,5.0,5.0,3.0,3.0,2.0,2.0,2.0,3.0,3.0,4.0,1.0,4.0,2.0,4.0,4.0,3.0,4.0,2.0,4.0,1.0,3.0,2.0,5.0,4.0,2.0,4.0,,1.0,2.0,5.0,4.0,4.0,4.0,4.0,5.0,4.0,2.0,1.0,5.0,3.0,4.0,2.25,3.0,3.25,2.75,3.5,3.125,2.3333333333333335,3.75,4.25,2.75,-0.8139841981617834,3.2,-0.3033720963755842,0.6867483672271655,-0.45847018292544994,0.6246930053263816,0.21574140031918462,,0.10994643138823988
